lat,lon,dist_jobs_1,dist_jobs_2,dist_jobs_3,dist_jobs_4,dist_jobs_5,dist_edu_1,dist_edu_2,dist_edu_3,dist_edu_4,dist_edu_5,dist_health_1,dist_health_2,dist_health_3,dist_health_4,dist_health_5,dist_retail_1,dist_retail_2,dist_retail_3,dist_retail_4,dist_retail_5,dist_transport_1,dist_transport_2,dist_transport_3,dist_transport_4,dist_transport_5
-1.46,36.83000000000008,11.713963142638601,13.412758780736548,13.722867208379975,14.315352625818782,14.436737673132974,11.123376049046218,12.612033863087166,12.661828401633247,13.21834476147227,13.354516988460896,13.885438247218927,14.575396652559833,14.97509038936478,15.412872512298897,15.5316629493441,13.766020263905288,13.887971322820233,14.2390391765944,14.296560599997877,14.309552807528855,12.266996145048926,13.095924246559838,13.975323746655427,14.0111298820712,14.095412084886089
-1.46,36.835000000000086,12.065931019894448,13.069876294545544,13.361215128599165,14.13863319615242,14.17724270317841,11.478031630542867,12.936181721099118,12.983998256004337,13.539836201007352,13.69805000763144,13.613796276389342,14.470777836882633,15.116265218163694,15.573294601687147,15.581556776605526,13.977936099349467,14.030753396641154,14.080898283032203,14.205609947835011,14.282767970555597,12.61438112852291,13.451339997269386,13.661036960726173,13.67150634994782,13.801612309450919
-1.46,36.84000000000009,12.432861994190867,12.74208937809007,13.013326328291281,13.645876408555724,13.82772222552132,11.848229091935202,13.275760015868387,13.321641418062201,13.876213373505967,14.055235008637906,13.359831956755528,14.38694692940028,15.276427044373978,15.382997902999383,15.417224446587626,13.660955338611993,13.841728656570824,14.04584081737994,14.048449327753493,14.12351574238777,12.976349070852454,13.346460890478532,13.362551963634628,13.524347302477636,13.62575858040039
-1.46,36.84500000000009,12.430592270835232,12.68033365730143,12.813470664747353,13.101726544079206,13.417527030199341,12.232557469238289,13.629615460333476,13.673611686417662,14.226420419206766,14.425057899520201,13.1245715316905,14.32426891029163,15.202234852309907,15.236324154969779,15.276857116628985,13.359652355117877,13.672763826195174,13.75422170072906,13.777895611374017,13.944866676876718,13.03708394716714,13.080950509781207,13.264653960646006,13.328250815085525,13.341300638110377
-1.46,36.850000000000094,12.136639312769496,12.363440795926698,12.558667964162531,12.871141674933133,13.206574525821859,12.629726797577842,13.996665256917211,14.038831509440005,14.589461450683542,14.806571743012642,12.909037647639572,14.283022257187564,15.039909296464828,15.073816537100768,15.106397761477169,13.075111030337847,13.476568843409488,13.524610760080648,13.527556239345788,13.696593039805594,12.744516644812146,12.81734545909782,13.023583475884433,13.044393317482012,13.074361003947173
-1.46,36.855000000000096,11.86153491470544,12.016848619847698,12.063916531884587,12.325670429890279,12.99378330351401,13.038563680279161,14.37589879457372,14.416293936721535,14.909542087537858,14.964402427692852,12.714233567379969,14.263392895951643,14.896623976827533,14.930302185589888,14.954723347960261,12.808448500178265,13.21653540492005,13.295817209160463,13.39795987814816,13.466759902821316,12.469942192901508,12.572868810115152,12.77848705334522,12.802187919686968,12.826033514950181
-1.46,36.8600000000001,11.476444030734843,11.606619420713805,11.781240265623284,11.783085461040015,12.75232474137618,13.45800482344744,14.766377386124855,14.805062604037285,15.027286055960372,15.278487077412693,12.541125330033502,14.265470063382171,14.77293292776006,14.806333402699279,14.82241055362095,12.560803502474508,12.975180752030225,13.083666910700245,13.25632644371817,13.29342576995287,12.214574049008718,12.34865671783283,12.531674782081367,12.597418898794972,12.601019366992238
-1.46,36.8650000000001,10.937663898147717,11.238002490052038,11.37325042992575,11.522314480870046,12.526477313145357,13.887089397392634,15.164557833160188,15.167232548724686,15.167724169661662,15.20427024453897,12.390622300809792,14.289244293321557,14.669331811272198,14.702404613897254,14.70998184724102,12.333321669113863,12.753565388008433,12.892072429244964,13.066229999682689,13.211533432044401,11.979640529795953,12.145831485468175,12.305105502806445,12.381126844368778,12.389608436783174
-1.46,36.8700000000001,10.400760675408069,10.696138782593712,11.162779377302435,11.282994555080247,12.318048925543138,14.324950860453164,15.076708948547576,15.167146319895476,15.195066112462609,15.207248084699422,12.26355676706585,14.334607631155826,14.586248709325892,14.617896031653496,14.618943229577503,12.127137720002136,12.552734832878658,12.721962518874598,12.897369853842315,13.12888658085758,11.766365724706583,11.965480739690678,12.099916410725656,12.182714061546054,12.203664967619668
-1.46,36.87500000000011,9.866040787740282,10.1558690847491,10.976523522082887,11.066517446055892,12.131596428639982,14.770808694775566,15.005800747427118,15.09133175329595,15.123493594358294,15.133571968519234,12.160663439005328,14.40135606546009,14.524035739126179,14.54653944958372,14.556301315528852,11.943354733321407,12.373701167512925,12.57420917045646,12.75058975141865,12.9948933966116,11.575946813628553,11.808634269483337,11.917211921329837,12.006845921990603,12.040601612336271
-1.46,36.88000000000011,9.333879479809628,9.617462035102443,10.815733953613881,10.874247457077493,11.968146957767265,14.955285572123257,15.035752984369049,15.072149480252886,15.08009329755994,15.223960357308464,12.082559873407613,14.482961852208321,14.489194050365114,14.496218218706696,14.514748428661374,11.7830209374341,12.217422661971867,12.449608399991495,12.626659732137018,12.883572992209238,11.409528211822414,11.676239309338017,11.758040224851728,11.854525853169328,11.901358865780361
-1.46,36.88500000000011,8.804740687940123,9.081248936501618,10.681560766099402,10.707488699580953,11.828654125387128,14.925370485721032,15.000634941424561,15.041240923925757,15.047027424706652,15.229815754755286,12.029728925965014,14.463207147573772,14.467151843069633,14.494465944842165,14.597740888716588,11.647104775783149,12.084782146965551,12.348861060190409,12.526258024380596,12.795517137727085,11.268173344459463,11.569135344849458,11.623368143553618,11.726671502711167,11.786780970103049
-1.46,36.890000000000114,8.279203955702869,8.547642693561034,10.567448976245494,10.57501711414183,11.713973807097345,14.916179432023052,14.98612146637057,15.030893992975638,15.034509034106716,15.22043158100994,12.002504325761333,14.459468502559245,14.464858972514639,14.495543150398033,14.590763024175537,11.536469304953377,11.976565020821772,12.272554614856508,12.449953868008855,12.731208572564991,11.152835251414885,11.488029768674885,11.514055375580039,11.624090200163495,11.697592724243677
-1.46,36.89500000000012,7.758001341736436,8.017163844331956,10.45520198750128,10.496944348185892,11.624840360567882,14.927750690595794,14.992272398930682,15.0411511209935,15.042589424477407,15.231395018862118,12.001060339305038,14.473202251836781,14.487910005098946,14.517975290787417,14.597221478687354,11.451847253181162,11.893437979672928,12.221146885026185,12.398192193127946,12.691008302512365,11.064327584160685,11.430829475732315,11.433475868014778,11.547455501129955,11.634378048154291
-1.46,36.90000000000012,7.242068669699514,7.490476868460405,10.371650131649742,10.447980735693934,11.561844644519924,14.960036083942429,15.019062350315528,15.071235463961246,15.071970242176619,15.262662220236395,12.02540625365155,14.508292269893255,14.53225841557174,14.561663674964386,14.624875770004179,11.393818241320817,11.83592967935692,12.194952755797592,12.371281062199234,12.675145713983879,11.003297812657625,11.374263094135745,11.405854637114786,11.497286255443786,11.597561670992356
-1.46,36.90500000000012,6.732617584186918,6.96844160820896,10.31749055862181,10.428536300840687,11.525415258433888,15.012901974806086,15.066381224487605,15.120330265801982,15.123225649230777,15.314108821522906,12.075386080083893,14.56458419848353,14.597710098438924,14.626417830133303,14.673606059802069,11.362789703339484,11.80441455104988,12.194134711691763,12.369382672636526,12.683712119368314,10.970204544057223,11.344755020976296,11.405361752329915,11.473929625401114,11.587395219701799
-1.46,36.910000000000124,6.2312380449765445,6.452187249072672,10.293187238224652,10.438776002121756,11.515804326866098,15.086132005832841,15.134036462243657,15.1896755529436,15.194710534065676,15.385532394618673,12.150683500149553,14.641833501334059,14.683982862261065,14.711959598248834,14.74320336387127,11.358982907302096,11.79910087809215,12.218697849510695,12.392508519436761,12.716658149973915,10.965300718305546,11.342516438485594,11.43200072253444,11.47754930190669,11.603948740091274
-1.46,36.91500000000013,5.74004553391556,5.943220445783138,10.298951535717224,10.478612817877888,11.53307889637437,15.179431452122714,15.22175690252111,15.278995601166262,15.2861410928508,15.476656365451685,12.250831693339434,14.739710675819296,14.790712369601675,14.817928972004527,14.833373964768468,11.382425165773997,11.820023997004082,12.268489720759817,12.440519049722376,12.773795168217863,10.988624075255787,11.36756345698873,11.485582765299565,11.508119830221649,11.64710830497271
-1.46,36.92000000000013,5.261893671453792,5.443585707716385,10.334733139706806,10.547711404447748,11.577118617571662,15.292432986348874,15.329198083343371,15.38794258103481,15.397162008858578,15.58713522629134,12.375227349679436,14.857808063538004,14.917459543146078,14.943745449146192,14.943891392078472,11.432948864597874,11.867045132134216,12.343205014871215,12.513127833147815,12.854800605838841,11.039995716109255,11.419716540265608,11.565427497320771,11.565733418900228,11.716579897430107
-1.46,36.92500000000013,4.800680619240108,4.956106190078469,10.400222234301374,10.645501973887377,11.647619896813836,15.424703601504007,15.455948747239944,15.516103064042564,15.527353073319821,15.716560819438495,12.523147921109075,14.99564794262019,15.063719101288125,15.073874088603919,15.089346174606225,11.51019738955745,11.939855952500814,12.4423947522129,12.609909961252397,12.959226880958754,11.119026885304798,11.498606867415148,11.649077709622622,11.67190535840594,11.811899264638308
